essay_id,src,topic
ce7d585,kaggle-persuade,5
ce81872,kaggle-persuade,9
ce835ba,kaggle-persuade,4
ce8a5b9,kaggle-only,0
ce8c005,kaggle-persuade,3
ce96a53,kaggle-persuade,1
ce9e15e,kaggle-persuade,3
ce9e198,kaggle-persuade,0
cea013b,kaggle-persuade,4
cea84d3,kaggle-persuade,3
ceb15d0,kaggle-persuade,1
ceb1c5f,kaggle-persuade,5
cecbf38,kaggle-persuade,5
cece966,kaggle-persuade,4
ced362b,kaggle-persuade,0
ced3bda,kaggle-persuade,4
ced486b,kaggle-persuade,4
cedeccc,kaggle-only,6
cee22f0,kaggle-persuade,5
cee8c0f,kaggle-persuade,3
ceead0f,kaggle-only,6
ceec53f,kaggle-only,3
ceed91e,kaggle-persuade,1
cef65f8,kaggle-persuade,12
cefa430,kaggle-persuade,12
cf043c2,kaggle-persuade,5
cf095da,kaggle-persuade,0
cf0d95b,kaggle-only,6
cf0e733,kaggle-persuade,0
cf176af,kaggle-persuade,5
cf1bac9,kaggle-persuade,3
cf1d8ab,kaggle-persuade,4
cf1e807,kaggle-persuade,4
cf1f159,kaggle-only,6
cf2728d,kaggle-persuade,6
cf28308,kaggle-persuade,1
cf315d3,kaggle-only,0
cf36e7d,kaggle-persuade,3
cf3b381,kaggle-persuade,1
cf3e46a,kaggle-only,12
cf44547,kaggle-persuade,4
cf482bb,kaggle-persuade,5
cf4f88f,kaggle-persuade,0
cf521a2,kaggle-persuade,4
cf64f64,kaggle-persuade,12
cf67ce2,kaggle-persuade,9
cf6c1cf,kaggle-persuade,1
cf6d57c,kaggle-persuade,3
cf6dc8a,kaggle-persuade,3
cf6e865,kaggle-persuade,9
cf6e8bb,kaggle-only,1
cf6eebc,kaggle-persuade,5
cf741b4,kaggle-only,9
cf7611a,kaggle-persuade,1
cf7d5ce,kaggle-only,0
cf82152,kaggle-persuade,3
cf89e5a,kaggle-persuade,9
cf8b2df,kaggle-persuade,1
cf8bb28,kaggle-persuade,1
cf8d30d,kaggle-only,6
cf8e39f,kaggle-persuade,5
cf909c1,kaggle-persuade,6
cf96a90,kaggle-persuade,0
cfa17b8,kaggle-only,12
cfa2cd5,kaggle-persuade,0
cfa680e,kaggle-persuade,0
cfa72bf,kaggle-persuade,3
cfae4f9,kaggle-persuade,0
cfb0905,kaggle-only,12
cfb8cd5,kaggle-only,6
cfbcfc7,kaggle-persuade,5
cfc33b6,kaggle-persuade,1
cfcc66d,kaggle-persuade,4
cfce9c8,kaggle-only,1
cfceaa3,kaggle-only,3
cfdc4d7,kaggle-only,1
cfdf3f2,kaggle-persuade,5
cfdfdfa,kaggle-persuade,4
cfe9cbf,kaggle-only,12
cfec3bc,kaggle-only,12
cff1391,kaggle-persuade,0
cff14e2,kaggle-persuade,1
cff4abf,kaggle-persuade,0
cff51e5,kaggle-persuade,6
cff70d1,kaggle-only,9
cff9d2d,kaggle-persuade,1
cffa3d3,kaggle-persuade,9
cffa6fb,kaggle-persuade,1
cffc4a6,kaggle-persuade,5
cffc8aa,kaggle-persuade,1
cfff1cf,kaggle-persuade,1
d007c8f,kaggle-persuade,9
d00eb06,kaggle-only,6
d0113ae,kaggle-persuade,6
d0127a0,kaggle-persuade,0
d013dc7,kaggle-persuade,4
d0178e8,kaggle-only,0
d018ccb,kaggle-only,0
d020bab,kaggle-only,1
d024295,kaggle-persuade,3
d02c595,kaggle-only,6
d02f43e,kaggle-persuade,5
d031d7a,kaggle-persuade,0
d032c34,kaggle-persuade,1
d03e92e,kaggle-persuade,3
d03f666,kaggle-only,6
d04405b,kaggle-persuade,4
d046df0,kaggle-persuade,12
d047d46,kaggle-persuade,0
d05321d,kaggle-only,1
d053807,kaggle-persuade,9
d055690,kaggle-persuade,1
d068bc1,kaggle-persuade,4
d072354,kaggle-only,1
d0747b6,kaggle-persuade,4
d0776b6,kaggle-persuade,12
d078970,kaggle-only,6
d07ec0b,kaggle-persuade,0
d082973,kaggle-persuade,5
d088b14,kaggle-persuade,9
d08a5ef,kaggle-persuade,4
d08b141,kaggle-persuade,5
d08d158,kaggle-persuade,3
d08d9e1,kaggle-persuade,1
d092163,kaggle-persuade,5
d093ede,kaggle-persuade,0
d09759b,kaggle-persuade,4
d09afb5,kaggle-only,1
d09b772,kaggle-only,6
d0a6d84,kaggle-persuade,0
d0a986e,kaggle-only,1
d0b5ffb,kaggle-persuade,0
d0b9036,kaggle-persuade,5
d0bb1cc,kaggle-persuade,5
d0bbee3,kaggle-persuade,4
d0be8dc,kaggle-persuade,6
d0c3c61,kaggle-persuade,5
d0c5173,kaggle-persuade,4
d0cb8fd,kaggle-persuade,4
d0d5c01,kaggle-persuade,5
d0da668,kaggle-persuade,1
d0da9a9,kaggle-only,0
d0dfc29,kaggle-persuade,5
d0e706d,kaggle-persuade,4
d0ea34d,kaggle-only,6
d0eb5ad,kaggle-persuade,5
d0ee225,kaggle-persuade,5
d0f0e91,kaggle-only,0
d0f2283,kaggle-only,1
d0fac48,kaggle-persuade,5
d0fdfd2,kaggle-only,6
d100700,kaggle-persuade,0
d1057e0,kaggle-persuade,4
d106dee,kaggle-persuade,9
d107e54,kaggle-persuade,4
d10e15c,kaggle-persuade,0
d116833,kaggle-persuade,3
d119e87,kaggle-persuade,5
d11c131,kaggle-persuade,5
d11cfd4,kaggle-only,12
d11f475,kaggle-persuade,1
d1254f4,kaggle-only,6
d125d72,kaggle-only,1
d129f6b,kaggle-persuade,6
d1354e5,kaggle-persuade,4
d136a52,kaggle-persuade,0
d137d89,kaggle-persuade,3
d138a75,kaggle-persuade,3
d13ae8e,kaggle-only,0
d144944,kaggle-persuade,0
d150ef9,kaggle-only,1
d1525ce,kaggle-only,12
d1568dc,kaggle-persuade,3
d15a4ad,kaggle-persuade,1
d15c0e4,kaggle-persuade,6
d15e743,kaggle-persuade,0
d1609f6,kaggle-persuade,4
d164714,kaggle-only,3
d16503d,kaggle-only,1
d168476,kaggle-persuade,5
d169ba3,kaggle-persuade,6
d16b46c,kaggle-persuade,3
d1718e6,kaggle-persuade,0
d1792d3,kaggle-persuade,9
d17b0a8,kaggle-only,1
d17dfc0,kaggle-persuade,3
d17e84c,kaggle-persuade,0
d17e95c,kaggle-only,1
d18a202,kaggle-persuade,6
d18a663,kaggle-persuade,9
d1914a2,kaggle-persuade,4
d192fed,kaggle-persuade,5
d198ebf,kaggle-persuade,3
d1990dd,kaggle-only,1
d19c417,kaggle-persuade,4
d19dd84,kaggle-only,1
d19e4cc,kaggle-persuade,0
d1a6973,kaggle-persuade,0
d1b5929,kaggle-persuade,12
d1bb139,kaggle-persuade,12
d1c17f7,kaggle-only,9
d1c1ac0,kaggle-only,12
d1cc50d,kaggle-only,12
d1cd1ee,kaggle-persuade,1
d1ce732,kaggle-persuade,3
d1cf792,kaggle-persuade,0
d1d32ad,kaggle-persuade,3
d1d95ea,kaggle-persuade,1
d1e43ab,kaggle-persuade,6
d1e5244,kaggle-persuade,4
d1ea482,kaggle-persuade,3
d1ec52e,kaggle-only,6
d1f55bc,kaggle-persuade,9
d1fd261,kaggle-persuade,5
d204dcb,kaggle-only,1
d20bd7a,kaggle-persuade,5
d20dfa2,kaggle-persuade,9
d20e3ae,kaggle-persuade,3
d211ba8,kaggle-persuade,0
d214529,kaggle-persuade,5
d2196a3,kaggle-only,6
d21cf9b,kaggle-persuade,0
d21fbb8,kaggle-persuade,5
d226a86,kaggle-persuade,0
d227acb,kaggle-persuade,0
d22a390,kaggle-persuade,4
d22af96,kaggle-only,1
d2373ef,kaggle-persuade,9
d23aa23,kaggle-persuade,0
d23d911,kaggle-persuade,3
d24acda,kaggle-persuade,5
d24c185,kaggle-only,12
d24c645,kaggle-persuade,5
d24d888,kaggle-only,1
d24f674,kaggle-persuade,4
d254bc7,kaggle-only,0
d258cb9,kaggle-persuade,0
d25b773,kaggle-only,1
d25d977,kaggle-only,3
d2622d1,kaggle-persuade,1
d268560,kaggle-only,1
d26fc28,kaggle-persuade,12
d272aa9,kaggle-persuade,0
d286ab2,kaggle-persuade,4
d28faa7,kaggle-persuade,3
d292135,kaggle-persuade,4
d298559,kaggle-persuade,1
d29cf7f,kaggle-only,0
d29de25,kaggle-persuade,5
d29e7b4,kaggle-persuade,6
d2a3539,kaggle-persuade,5
d2a690d,kaggle-only,9
d2aaa14,kaggle-persuade,1
d2ab150,kaggle-persuade,9
d2b8d68,kaggle-persuade,9
d2b91e5,kaggle-persuade,12
d2b9b8d,kaggle-only,12
d2c1065,kaggle-persuade,5
d2c7e76,kaggle-persuade,12
d2cbf09,kaggle-only,0
d2cd3fb,kaggle-persuade,1
d2ce31c,kaggle-only,12
d2d0ad7,kaggle-only,6
d2d299b,kaggle-persuade,3
d2d423b,kaggle-only,0
d2d5d91,kaggle-persuade,12
d2d6be7,kaggle-persuade,4
d2d7ffb,kaggle-persuade,3
d2db94e,kaggle-persuade,4
d2e169d,kaggle-only,1
d2ef605,kaggle-persuade,3
d2f90b5,kaggle-persuade,3
d2fb7aa,kaggle-persuade,5
d2fcaa1,kaggle-only,0
d300174,kaggle-persuade,3
d308ccb,kaggle-persuade,1
d31123b,kaggle-only,0
d31b83c,kaggle-persuade,0
d31dc56,kaggle-only,12
d31f217,kaggle-persuade,12
d321e59,kaggle-persuade,5
d325701,kaggle-persuade,9
d32dbeb,kaggle-persuade,4
d331726,kaggle-persuade,9
d3321fb,kaggle-persuade,4
d337d53,kaggle-persuade,1
d338bff,kaggle-persuade,3
d33e136,kaggle-only,3
d34958c,kaggle-only,1
d349bb7,kaggle-persuade,3
d34e7d3,kaggle-persuade,6
d35288c,kaggle-persuade,6
d3557e5,kaggle-persuade,12
d356dc9,kaggle-persuade,0
d3570a8,kaggle-persuade,12
d35875f,kaggle-only,0
d358b72,kaggle-only,6
d35b054,kaggle-only,1
d35e751,kaggle-persuade,4
d360054,kaggle-persuade,0
d36602f,kaggle-persuade,9
d379e1c,kaggle-persuade,9
d37a1d4,kaggle-only,3
d3899c9,kaggle-persuade,5
d38aa66,kaggle-persuade,9
d38cbdf,kaggle-only,1
d3913f7,kaggle-only,6
d393d4b,kaggle-only,3
d39affc,kaggle-persuade,9
d39dbc5,kaggle-only,1
d39ff4c,kaggle-persuade,9
d3a7bc3,kaggle-persuade,4
d3aaf6d,kaggle-only,3
d3ac360,kaggle-only,12
d3b13b0,kaggle-only,3
d3b4032,kaggle-persuade,1
d3b40cd,kaggle-persuade,4
d3bb699,kaggle-persuade,0
d3bc7e7,kaggle-persuade,9
d3bee4b,kaggle-only,1
d3c0cb9,kaggle-only,3
d3c355b,kaggle-persuade,0
d3c55a0,kaggle-persuade,3
d3c5dd7,kaggle-persuade,4
d3cc1d2,kaggle-persuade,0
d3d80b9,kaggle-persuade,5
d3da047,kaggle-persuade,6
d3eae26,kaggle-persuade,4
d3ec13a,kaggle-persuade,0
d3eed9a,kaggle-persuade,9
d3f67cc,kaggle-persuade,5
d3f995f,kaggle-persuade,6
d4014ec,kaggle-persuade,1
d404a6c,kaggle-persuade,0
d405755,kaggle-persuade,1
d40c1ad,kaggle-persuade,0
d40f0dd,kaggle-persuade,3
d413b38,kaggle-persuade,9
d4147f2,kaggle-persuade,0
d41c23e,kaggle-persuade,0
d4216d3,kaggle-persuade,4
d4240bf,kaggle-persuade,0
d42a4ac,kaggle-persuade,3
d4333cf,kaggle-persuade,9
d43535e,kaggle-persuade,0
d43da53,kaggle-persuade,9
d4407cd,kaggle-persuade,3
d442169,kaggle-persuade,0
d448370,kaggle-persuade,1
d44bfdb,kaggle-persuade,1
d44e46c,kaggle-persuade,4
d44ee2e,kaggle-persuade,0
d45a14a,kaggle-persuade,9
d461c06,kaggle-only,0
d463cd2,kaggle-only,0
d464251,kaggle-persuade,0
d4658a2,kaggle-only,6
d466e78,kaggle-persuade,1
d467bb2,kaggle-persuade,3
d46aa2a,kaggle-persuade,3
d46b685,kaggle-persuade,1
d46c11d,kaggle-persuade,9
d46c951,kaggle-persuade,0
d47f566,kaggle-persuade,3
d48339a,kaggle-persuade,9
d48708a,kaggle-only,1
d48d0fa,kaggle-persuade,3
d4913bb,kaggle-persuade,5
d493980,kaggle-only,6
d496ca5,kaggle-persuade,4
d497eb1,kaggle-persuade,6
d49d8db,kaggle-persuade,0
d49eaae,kaggle-persuade,5
d4a0406,kaggle-only,6
d4a1bcf,kaggle-persuade,5
d4a6345,kaggle-persuade,1
d4a8b29,kaggle-persuade,6
d4aaa2a,kaggle-only,0
d4b08dd,kaggle-persuade,5
d4b11eb,kaggle-persuade,5
d4b87f4,kaggle-persuade,12
d4ba980,kaggle-persuade,0
d4bda89,kaggle-persuade,4
d4bee32,kaggle-only,12
d4c6797,kaggle-only,12
d4c76ab,kaggle-persuade,6
d4c78e7,kaggle-only,3
d4c95d1,kaggle-only,0
d4cbdec,kaggle-only,1
d4cf520,kaggle-persuade,5
d4d2562,kaggle-persuade,0
d4d2647,kaggle-persuade,0
d4d26a5,kaggle-persuade,6
d4d3041,kaggle-only,0
d4d5074,kaggle-persuade,4
d4d8077,kaggle-persuade,5
d4d961e,kaggle-persuade,4
d4db57e,kaggle-persuade,4
d4dc7a8,kaggle-persuade,4
d4df1ab,kaggle-persuade,0
d4dfd0f,kaggle-only,12
d4e0802,kaggle-persuade,3
d4e664a,kaggle-only,3
d4e815d,kaggle-only,6
d4e943a,kaggle-persuade,9
d4ebb9f,kaggle-only,1
d4efac8,kaggle-persuade,4
d4f2d1f,kaggle-persuade,1
d4fcd5c,kaggle-only,6
d500a61,kaggle-persuade,5
d507c82,kaggle-persuade,12
d507ed3,kaggle-only,0
d5081a7,kaggle-persuade,3
d50b813,kaggle-only,1
d513e3a,kaggle-persuade,3
d5149be,kaggle-persuade,4
d51b27c,kaggle-only,9
d51d3e0,kaggle-persuade,6
d521177,kaggle-persuade,3
d5221c2,kaggle-only,6
d52b75b,kaggle-persuade,0
d52eef1,kaggle-only,9
d535c1b,kaggle-persuade,4
d53934b,kaggle-persuade,0
d54478f,kaggle-only,3
d548c9f,kaggle-persuade,5
d54e0f3,kaggle-persuade,3
d550b2d,kaggle-persuade,3
d552343,kaggle-only,0
d5530ac,kaggle-persuade,3
d55811c,kaggle-only,1
d5591f4,kaggle-only,3
d55925e,kaggle-persuade,1
d56cdfa,kaggle-persuade,4
d56d9f9,kaggle-persuade,0
d574f90,kaggle-only,1
d57a1f8,kaggle-persuade,9
d57c7b5,kaggle-persuade,0
d57e683,kaggle-persuade,9
d586afa,kaggle-persuade,1
d5888bd,kaggle-persuade,5
d58a5f4,kaggle-persuade,6
d58ff18,kaggle-persuade,4
d5945d1,kaggle-persuade,1
d596c5a,kaggle-persuade,3
d598a49,kaggle-only,3
d59dfb4,kaggle-persuade,9
d59e167,kaggle-persuade,4
d59e18f,kaggle-only,6
d5a1bcc,kaggle-persuade,4
d5a2731,kaggle-persuade,4
d5a54e6,kaggle-persuade,5
d5abea3,kaggle-persuade,1
d5b5a5c,kaggle-persuade,9
d5b6859,kaggle-persuade,5
d5b6ed5,kaggle-persuade,12
d5ba91f,kaggle-persuade,9
d5bb5fc,kaggle-persuade,4
d5bc512,kaggle-persuade,0
d5c8caa,kaggle-only,0
d5cb150,kaggle-persuade,4
d5d0945,kaggle-only,6
d5d6065,kaggle-persuade,9
d5dc915,kaggle-only,3
d5e0122,kaggle-persuade,4
d5e312e,kaggle-persuade,4
d5e5fe8,kaggle-persuade,0
d5e9a58,kaggle-only,12
d5ea90f,kaggle-only,1
d5f2964,kaggle-only,3
d5f3444,kaggle-persuade,1
d5f4814,kaggle-persuade,0
d5fd4d3,kaggle-persuade,1
d5ff1e5,kaggle-persuade,1
d60b8b5,kaggle-persuade,0
d60df74,kaggle-persuade,3
d61378e,kaggle-persuade,3
d613c8e,kaggle-persuade,5
d617314,kaggle-persuade,4
d617cf4,kaggle-persuade,12
d61ba63,kaggle-persuade,1
d61e1f2,kaggle-only,9
d61ed97,kaggle-only,1
d61fa9d,kaggle-persuade,4
d625185,kaggle-only,3
d625d1c,kaggle-persuade,5
d6277a3,kaggle-only,12
d62b9c4,kaggle-persuade,0
d62d027,kaggle-only,3
d630b1f,kaggle-persuade,3
d635ef5,kaggle-persuade,9
d636677,kaggle-only,6
d63fc88,kaggle-persuade,9
d640a12,kaggle-persuade,0
d641974,kaggle-persuade,4
d644651,kaggle-persuade,5
d644ad3,kaggle-persuade,6
d648e2f,kaggle-only,0
d64be3d,kaggle-only,0
d64cc33,kaggle-persuade,4
d64d128,kaggle-persuade,5
d64db4d,kaggle-persuade,0
d656985,kaggle-only,0
d65808c,kaggle-persuade,3
d65c27e,kaggle-only,1
d66421a,kaggle-persuade,9
d6659ad,kaggle-persuade,5
d666983,kaggle-only,6
d669dab,kaggle-persuade,9
d669dfa,kaggle-persuade,0
d66cdbe,kaggle-only,9
d67d2c2,kaggle-persuade,1
d67e3c1,kaggle-only,1
d680429,kaggle-persuade,1
d682dd8,kaggle-persuade,5
d6831f6,kaggle-only,6
d683a92,kaggle-persuade,0
d68a7f7,kaggle-persuade,0
d699778,kaggle-persuade,3
d699bff,kaggle-only,12
d69aff4,kaggle-persuade,5
d69dd40,kaggle-persuade,5
d6a3753,kaggle-persuade,4
d6a6b74,kaggle-persuade,12
d6b3e06,kaggle-persuade,0
d6b6b70,kaggle-persuade,3
d6baaa5,kaggle-persuade,12
d6bbc8c,kaggle-persuade,12
d6c45e6,kaggle-only,1
d6c80ef,kaggle-persuade,0
d6ca3a3,kaggle-only,0
d6cbb21,kaggle-persuade,0
d6d04cd,kaggle-persuade,5
d6d1058,kaggle-persuade,3
d6d654f,kaggle-persuade,5
d6d6a0d,kaggle-persuade,1
d6d88e1,kaggle-only,6
d6d8c34,kaggle-persuade,0
d6d9605,kaggle-persuade,4
d6def17,kaggle-persuade,0
d6e067b,kaggle-only,1
d6ea1d3,kaggle-persuade,9
d6ee819,kaggle-only,0
d6ef00f,kaggle-persuade,5
d6f213f,kaggle-persuade,4
d6f2c78,kaggle-persuade,4
d6f5942,kaggle-persuade,4
d6fd8ff,kaggle-persuade,5
d6fda7b,kaggle-only,0
d7023dd,kaggle-persuade,4
d7038fe,kaggle-persuade,12
d7054db,kaggle-persuade,5
d7056aa,kaggle-persuade,4
d70fe0c,kaggle-only,6
d710fe7,kaggle-persuade,1
d712c51,kaggle-persuade,6
d71408c,kaggle-persuade,3
d716604,kaggle-only,1
d719777,kaggle-only,0
d71a079,kaggle-only,12
d71b7f8,kaggle-only,1
d71e96b,kaggle-persuade,1
d7203b6,kaggle-persuade,0
d72438a,kaggle-persuade,3
d726fca,kaggle-only,6
d72abd4,kaggle-persuade,0
d72e9b0,kaggle-persuade,12
d730f64,kaggle-persuade,9
d7367ba,kaggle-persuade,5
d737262,kaggle-only,1
d73b983,kaggle-persuade,0
d73f3f4,kaggle-only,1
d744efa,kaggle-persuade,3
d74a2c4,kaggle-persuade,5
d751233,kaggle-persuade,9
d759791,kaggle-persuade,5
d763419,kaggle-persuade,0
d76797b,kaggle-persuade,1
d76a09e,kaggle-only,1
d76d97f,kaggle-persuade,0
d7754e9,kaggle-persuade,0
d77eb24,kaggle-persuade,5
d7800bf,kaggle-persuade,1
d780971,kaggle-persuade,9
d786da7,kaggle-persuade,0
d787938,kaggle-persuade,5
d78d5c9,kaggle-persuade,4
d7914dc,kaggle-persuade,5
d791bad,kaggle-persuade,5
d795c90,kaggle-persuade,1
d798cd9,kaggle-only,12
d799e31,kaggle-only,1
d79dfff,kaggle-persuade,1
d7a0626,kaggle-persuade,4
d7a5814,kaggle-persuade,5
d7a9add,kaggle-persuade,4
d7ad755,kaggle-only,12
d7af7ab,kaggle-persuade,5
d7b02d4,kaggle-only,1
d7b2856,kaggle-persuade,0
d7b59ec,kaggle-persuade,0
d7b6d6c,kaggle-only,9
d7c5fc6,kaggle-persuade,4
d7c93c3,kaggle-only,3
d7c9776,kaggle-persuade,6
d7cf2df,kaggle-only,1
d7d0216,kaggle-persuade,1
d7d09c0,kaggle-persuade,4
d7d13df,kaggle-persuade,4
d7dbef8,kaggle-persuade,0
d7e01ba,kaggle-persuade,9
d7e4bda,kaggle-persuade,5
d7e7480,kaggle-persuade,4
d7ea7e9,kaggle-persuade,4
d7f2966,kaggle-persuade,9
d7f7ef8,kaggle-persuade,0
d7fcf4b,kaggle-persuade,1
d7fd73d,kaggle-persuade,5
d80032d,kaggle-only,0
d80564c,kaggle-only,9
d809e7a,kaggle-persuade,3
d80af93,kaggle-persuade,5
d80e3b9,kaggle-only,1
d814d86,kaggle-persuade,0
d81bdc5,kaggle-only,12
d81ea74,kaggle-persuade,4
d820a1b,kaggle-only,1
d822d6b,kaggle-persuade,9
d8243a4,kaggle-persuade,0
d825770,kaggle-persuade,6
d82674c,kaggle-persuade,3
d82df10,kaggle-persuade,9
d82e5cd,kaggle-persuade,4
d8326c4,kaggle-persuade,4
d8338f9,kaggle-persuade,1
d8361b9,kaggle-persuade,0
d836e6e,kaggle-persuade,4
d83eb9d,kaggle-only,1
d83ebc6,kaggle-persuade,5
d842247,kaggle-persuade,4
d84a404,kaggle-persuade,5
d84f0d1,kaggle-persuade,4
d850373,kaggle-persuade,3
d852c77,kaggle-persuade,1
d855308,kaggle-only,1
d85ca40,kaggle-only,9
d86032f,kaggle-persuade,4
d86072f,kaggle-persuade,4
d863753,kaggle-persuade,4
d869f96,kaggle-persuade,4
d86e510,kaggle-only,12
d871f4e,kaggle-persuade,4
d878b34,kaggle-persuade,3
d88b728,kaggle-persuade,4
d88e664,kaggle-only,9
d88f3fc,kaggle-persuade,4
d8a1d51,kaggle-only,6
d8a2b0d,kaggle-persuade,3
d8a5142,kaggle-only,3
d8a6d62,kaggle-persuade,3
d8a95e6,kaggle-only,0
d8ac048,kaggle-persuade,4
d8b1f47,kaggle-only,3
d8b2798,kaggle-persuade,12
d8b4704,kaggle-persuade,0
d8b6e7a,kaggle-persuade,6
d8b7938,kaggle-persuade,3
d8ba484,kaggle-persuade,9
d8be4d2,kaggle-only,1
d8c4ec2,kaggle-persuade,5
d8c9e3d,kaggle-only,6
d8cf53c,kaggle-only,6
d8d0cc3,kaggle-persuade,0
d8d10fa,kaggle-persuade,6
d8d2d90,kaggle-persuade,9
d8d429b,kaggle-only,0
d8d8de9,kaggle-persuade,1
d8dc3f8,kaggle-persuade,1
d8dfcbc,kaggle-only,3
d8eb63c,kaggle-persuade,4
d8f3bd7,kaggle-persuade,4
d8f9c47,kaggle-persuade,5
d8fe8c6,kaggle-persuade,9
d8ff78a,kaggle-persuade,9
d9040ef,kaggle-persuade,3
d90758e,kaggle-persuade,9
d9111ae,kaggle-only,1
d914e6f,kaggle-only,1
d9192d6,kaggle-persuade,3
d926aa2,kaggle-persuade,5
d92b4de,kaggle-persuade,5
d9311a7,kaggle-persuade,1
d9319e2,kaggle-persuade,4
d93507a,kaggle-persuade,9
d93bf92,kaggle-only,12
d9429ff,kaggle-persuade,4
d94f7e5,kaggle-only,1
d9503fa,kaggle-persuade,3
d95109e,kaggle-persuade,5
d95518f,kaggle-persuade,5
d95597f,kaggle-only,3
d9597ce,kaggle-only,0
d96a3ea,kaggle-only,3
d96aded,kaggle-persuade,9
d96ddd6,kaggle-persuade,5
d9738d3,kaggle-only,6
d978161,kaggle-persuade,4
d97863b,kaggle-only,0
d979a6e,kaggle-persuade,12
d987eaf,kaggle-persuade,12
d991ec4,kaggle-persuade,9
d9929eb,kaggle-persuade,3
d9936bc,kaggle-persuade,5
d99d5b0,kaggle-only,1
d9a091f,kaggle-persuade,9
d9a15bb,kaggle-persuade,4
d9a2d87,kaggle-persuade,4
d9b142b,kaggle-persuade,5
d9b3f52,kaggle-persuade,1
d9c0590,kaggle-persuade,3
d9c3ff1,kaggle-persuade,3
d9c42c4,kaggle-only,1
d9c628d,kaggle-persuade,0
d9c8d70,kaggle-persuade,0
d9cb2a4,kaggle-persuade,0
d9cb4a4,kaggle-persuade,12
d9cb9cc,kaggle-persuade,0
d9cbe7f,kaggle-persuade,9
d9cc4d7,kaggle-persuade,0
d9d0ecc,kaggle-persuade,4
d9d132a,kaggle-persuade,12
d9d166b,kaggle-only,6
d9d5eaf,kaggle-persuade,9
d9d981c,kaggle-only,12
d9e6a88,kaggle-persuade,3
d9e7c10,kaggle-persuade,0
d9eba6d,kaggle-persuade,5
d9f36b2,kaggle-persuade,3
d9f4644,kaggle-persuade,0
d9f6fd6,kaggle-only,0
d9fce09,kaggle-persuade,5
d9fd23e,kaggle-persuade,5
da01cf3,kaggle-only,1
da08297,kaggle-persuade,4
da09d2f,kaggle-persuade,1
da0a649,kaggle-persuade,3
da0e8fb,kaggle-only,1
da1b312,kaggle-only,6
da1c048,kaggle-only,6
da1c207,kaggle-persuade,5
da2f2c8,kaggle-persuade,0
da302f5,kaggle-only,6
da34069,kaggle-persuade,0
da342ec,kaggle-persuade,3
da3c348,kaggle-only,9
da4204b,kaggle-persuade,6
da436e3,kaggle-persuade,3
da4513f,kaggle-persuade,1
da452c5,kaggle-persuade,4
da478ea,kaggle-persuade,4
da48df7,kaggle-persuade,12
da4b065,kaggle-persuade,6
da4f161,kaggle-persuade,5
da4f24a,kaggle-persuade,5
da50585,kaggle-persuade,1
da508af,kaggle-persuade,12
da50a6d,kaggle-persuade,9
da53428,kaggle-only,1
da550db,kaggle-persuade,0
da5588c,kaggle-only,0
da5a58b,kaggle-persuade,1
da5a8fd,kaggle-persuade,3
da5a938,kaggle-persuade,6
da5e16e,kaggle-persuade,0
da5ee3f,kaggle-persuade,6
da6836e,kaggle-persuade,0
da6aebe,kaggle-persuade,9
da6b44d,kaggle-persuade,9
da6ba15,kaggle-only,6
da71454,kaggle-persuade,5
da750c7,kaggle-persuade,12
da76745,kaggle-only,6
da7968c,kaggle-persuade,5
da7edab,kaggle-persuade,4
da8033f,kaggle-only,6
da81c33,kaggle-persuade,3
da85290,kaggle-persuade,1
da881e9,kaggle-persuade,3
da89a81,kaggle-only,0
da8c829,kaggle-persuade,5
da8d8d2,kaggle-persuade,1
da97203,kaggle-only,12
da98e49,kaggle-persuade,5
da9b194,kaggle-persuade,0
da9e82a,kaggle-only,12
daad9d6,kaggle-only,0
dab2346,kaggle-only,1
dab3c06,kaggle-only,1
dabc74a,kaggle-persuade,0
dabd869,kaggle-persuade,0
dac3832,kaggle-persuade,6
dac4d02,kaggle-only,0
dac4eee,kaggle-persuade,3
dac6521,kaggle-persuade,6
dacd0d3,kaggle-persuade,1
dace458,kaggle-only,3
dacfa3e,kaggle-only,1
dad855f,kaggle-persuade,5
dad862d,kaggle-persuade,5
dada74b,kaggle-persuade,0
dadac5e,kaggle-only,1
dae3018,kaggle-only,12
dae56ee,kaggle-persuade,5
dae768b,kaggle-persuade,9
dae9832,kaggle-persuade,3
daea975,kaggle-persuade,0
daf6569,kaggle-persuade,0
daf7282,kaggle-only,1
daf76d6,kaggle-persuade,0
daf7b23,kaggle-persuade,4
dafc727,kaggle-only,12
db008ce,kaggle-persuade,5
db098d3,kaggle-persuade,3
db0a0c0,kaggle-persuade,12
db0b11e,kaggle-persuade,5
db0f994,kaggle-persuade,5
db14072,kaggle-only,3
db1689b,kaggle-persuade,6
db18689,kaggle-persuade,1
db19681,kaggle-persuade,4
db21ca7,kaggle-persuade,3
db27efe,kaggle-persuade,6
db2b98a,kaggle-persuade,3
db2d113,kaggle-persuade,9
db2e4b6,kaggle-only,6
db2e65a,kaggle-persuade,0
db2f60d,kaggle-persuade,0
db30849,kaggle-persuade,5
db325fc,kaggle-only,0
db372d7,kaggle-persuade,12
db39406,kaggle-persuade,6
db45d38,kaggle-persuade,0
db534ee,kaggle-only,0
db5bba2,kaggle-only,9
db5caa0,kaggle-only,3
db5f317,kaggle-only,6
db600cd,kaggle-persuade,12
db6668b,kaggle-persuade,9
